Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
90366,Life expectancy at birth,E92000001,England,E08000023,South Tyneside,Counties & UAs (from Apr 2023),Male,All ages,,,2009,76.19367,75.14401,77.24334,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E08000024,Sunderland,Counties & UAs (from Apr 2023),Male,All ages,,,2009,76.47083,75.75622,77.18544,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E08000025,Birmingham,Counties & UAs (from Apr 2023),Male,All ages,,,2009,76.99345,76.58407,77.40283,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E08000026,Coventry,Counties & UAs (from Apr 2023),Male,All ages,,,2009,77.17068,76.44244,77.89893,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E08000027,Dudley,Counties & UAs (from Apr 2023),Male,All ages,,,2009,78.56682,77.92021,79.21343,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E08000028,Sandwell,Counties & UAs (from Apr 2023),Male,All ages,,,2009,75.44059,74.73011,76.15106,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E08000029,Solihull,Counties & UAs (from Apr 2023),Male,All ages,,,2009,81.10871,80.24834,81.96907,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E08000030,Walsall,Counties & UAs (from Apr 2023),Male,All ages,,,2009,76.7566,75.99341,77.51979,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E08000031,Wolverhampton,Counties & UAs (from Apr 2023),Male,All ages,,,2009,76.93133,76.11034,77.75232,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E08000032,Bradford,Counties & UAs (from Apr 2023),Male,All ages,,,2009,77.00991,76.44508,77.57474,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E08000033,Calderdale,Counties & UAs (from Apr 2023),Male,All ages,,,2009,76.67903,75.7388,77.61926,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E08000034,Kirklees,Counties & UAs (from Apr 2023),Male,All ages,,,2009,77.10879,76.52075,77.69682,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E08000035,Leeds,Counties & UAs (from Apr 2023),Male,All ages,,,2009,77.84066,77.38958,78.29175,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E08000036,Wakefield,Counties & UAs (from Apr 2023),Male,All ages,,,2009,76.86807,76.17274,77.5634,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E08000037,Gateshead,Counties & UAs (from Apr 2023),Male,All ages,,,2009,76.439,75.59651,77.28149,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E09000002,Barking and Dagenham,Counties & UAs (from Apr 2023),Male,All ages,,,2009,76.15477,75.16786,77.14169,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E09000003,Barnet,Counties & UAs (from Apr 2023),Male,All ages,,,2009,79.99451,79.31136,80.67765,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E09000004,Bexley,Counties & UAs (from Apr 2023),Male,All ages,,,2009,79.25225,78.45741,80.04709,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E09000005,Brent,Counties & UAs (from Apr 2023),Male,All ages,,,2009,79.4247,78.61536,80.23404,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E09000006,Bromley,Counties & UAs (from Apr 2023),Male,All ages,,,2009,80.0846,79.4232,80.74599,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E09000007,Camden,Counties & UAs (from Apr 2023),Male,All ages,,,2009,79.18739,78.23978,80.13501,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E09000008,Croydon,Counties & UAs (from Apr 2023),Male,All ages,,,2009,79.33935,78.62423,80.05448,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E09000009,Ealing,Counties & UAs (from Apr 2023),Male,All ages,,,2009,78.29323,77.55744,79.02902,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E09000010,Enfield,Counties & UAs (from Apr 2023),Male,All ages,,,2009,78.81371,78.05502,79.5724,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E09000011,Greenwich,Counties & UAs (from Apr 2023),Male,All ages,,,2009,76.77347,75.95718,77.58975,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E09000012,Hackney,Counties & UAs (from Apr 2023),Male,All ages,,,2009,77.28179,76.15535,78.40822,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E09000013,Hammersmith and Fulham,Counties & UAs (from Apr 2023),Male,All ages,,,2009,78.17573,77.10919,79.24227,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E09000014,Haringey,Counties & UAs (from Apr 2023),Male,All ages,,,2009,77.89692,76.92478,78.86907,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E09000015,Harrow,Counties & UAs (from Apr 2023),Male,All ages,,,2009,81.46725,80.59525,82.33925,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E09000016,Havering,Counties & UAs (from Apr 2023),Male,All ages,,,2009,78.8854,78.15945,79.61135,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E09000017,Hillingdon,Counties & UAs (from Apr 2023),Male,All ages,,,2009,78.53749,77.71051,79.36447,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E09000018,Hounslow,Counties & UAs (from Apr 2023),Male,All ages,,,2009,78.53044,77.6626,79.39829,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E09000019,Islington,Counties & UAs (from Apr 2023),Male,All ages,,,2009,76.489,75.50679,77.47122,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E09000020,Kensington and Chelsea,Counties & UAs (from Apr 2023),Male,All ages,,,2009,81.29737,79.98083,82.6139,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E09000021,Kingston upon Thames,Counties & UAs (from Apr 2023),Male,All ages,,,2009,80.73659,79.72137,81.75181,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E09000022,Lambeth,Counties & UAs (from Apr 2023),Male,All ages,,,2009,76.7665,75.82629,77.70671,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E09000023,Lewisham,Counties & UAs (from Apr 2023),Male,All ages,,,2009,77.03537,76.20327,77.86746,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E09000024,Merton,Counties & UAs (from Apr 2023),Male,All ages,,,2009,80.34979,79.40176,81.29783,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E09000025,Newham,Counties & UAs (from Apr 2023),Male,All ages,,,2009,76.8952,75.88807,77.90234,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E09000026,Redbridge,Counties & UAs (from Apr 2023),Male,All ages,,,2009,79.49823,78.71573,80.28072,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E09000027,Richmond upon Thames,Counties & UAs (from Apr 2023),Male,All ages,,,2009,81.33044,80.31262,82.34826,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E09000028,Southwark,Counties & UAs (from Apr 2023),Male,All ages,,,2009,77.70344,76.81207,78.59481,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E09000029,Sutton,Counties & UAs (from Apr 2023),Male,All ages,,,2009,79.28722,78.38772,80.18671,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E09000030,Tower Hamlets,Counties & UAs (from Apr 2023),Male,All ages,,,2009,76.18034,75.1155,77.24517,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E09000031,Waltham Forest,Counties & UAs (from Apr 2023),Male,All ages,,,2009,78.08993,77.24073,78.93913,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E09000032,Wandsworth,Counties & UAs (from Apr 2023),Male,All ages,,,2009,78.30671,77.528,79.08542,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E09000033,Westminster,Counties & UAs (from Apr 2023),Male,All ages,,,2009,80.96416,79.83586,82.09246,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E10000003,Cambridgeshire,Counties & UAs (from Apr 2023),Male,All ages,,,2009,79.87181,79.38448,80.35914,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E10000007,Derbyshire,Counties & UAs (from Apr 2023),Male,All ages,,,2009,78.72913,78.2993,79.15897,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E10000008,Devon,Counties & UAs (from Apr 2023),Male,All ages,,,2009,79.65081,79.20822,80.09341,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E10000011,East Sussex,Counties & UAs (from Apr 2023),Male,All ages,,,2009,79.19472,78.65432,79.73512,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E10000012,Essex,Counties & UAs (from Apr 2023),Male,All ages,,,2009,80.05529,79.75493,80.35564,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E10000013,Gloucestershire,Counties & UAs (from Apr 2023),Male,All ages,,,2009,79.17176,78.67744,79.66608,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E10000014,Hampshire,Counties & UAs (from Apr 2023),Male,All ages,,,2009,80.39276,80.06576,80.71976,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E10000015,Hertfordshire,Counties & UAs (from Apr 2023),Male,All ages,,,2009,79.83882,79.48121,80.19643,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E10000016,Kent,Counties & UAs (from Apr 2023),Male,All ages,,,2009,78.64701,78.33297,78.96104,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E10000017,Lancashire,Counties & UAs (from Apr 2023),Male,All ages,,,2009,77.28636,76.92602,77.6467,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E10000018,Leicestershire,Counties & UAs (from Apr 2023),Male,All ages,,,2009,79.49454,79.02126,79.96783,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E10000019,Lincolnshire,Counties & UAs (from Apr 2023),Male,All ages,,,2009,78.45215,78.00854,78.89577,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E10000020,Norfolk,Counties & UAs (from Apr 2023),Male,All ages,,,2009,79.01509,78.59719,79.43299,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E10000024,Nottinghamshire,Counties & UAs (from Apr 2023),Male,All ages,,,2009,78.54974,78.12663,78.97286,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E10000025,Oxfordshire,Counties & UAs (from Apr 2023),Male,All ages,,,2009,79.85441,79.37216,80.33666,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E10000028,Staffordshire,Counties & UAs (from Apr 2023),Male,All ages,,,2009,78.31713,77.90395,78.7303,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E10000029,Suffolk,Counties & UAs (from Apr 2023),Male,All ages,,,2009,79.8976,79.45288,80.34232,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E10000030,Surrey,Counties & UAs (from Apr 2023),Male,All ages,,,2009,80.74314,80.38081,81.10547,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E10000031,Warwickshire,Counties & UAs (from Apr 2023),Male,All ages,,,2009,78.68528,78.17938,79.19118,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E10000032,West Sussex,Counties & UAs (from Apr 2023),Male,All ages,,,2009,79.62727,79.20774,80.04681,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E10000034,Worcestershire,Counties & UAs (from Apr 2023),Male,All ages,,,2009,78.98909,78.48435,79.49384,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000001,Hartlepool,Counties & UAs (from Apr 2023),Female,All ages,,,2009,80.53316,79.37234,81.69398,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000002,Middlesbrough,Counties & UAs (from Apr 2023),Female,All ages,,,2009,79.6245,78.64868,80.60033,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000003,Redcar and Cleveland,Counties & UAs (from Apr 2023),Female,All ages,,,2009,81.77503,80.84262,82.70743,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000004,Stockton-on-Tees,Counties & UAs (from Apr 2023),Female,All ages,,,2009,81.19658,80.36553,82.02763,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000005,Darlington,Counties & UAs (from Apr 2023),Female,All ages,,,2009,81.2033,80.11555,82.29105,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000006,Halton,Counties & UAs (from Apr 2023),Female,All ages,,,2009,80.19486,79.17431,81.21542,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000007,Warrington,Counties & UAs (from Apr 2023),Female,All ages,,,2009,81.95064,81.18938,82.71189,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000008,Blackburn with Darwen,Counties & UAs (from Apr 2023),Female,All ages,,,2009,79.67092,78.68258,80.65926,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000009,Blackpool,Counties & UAs (from Apr 2023),Female,All ages,,,2009,80.18443,79.15497,81.21388,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000010,Kingston upon Hull,Counties & UAs (from Apr 2023),Female,All ages,,,2009,80.24104,79.50643,80.97566,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000011,East Riding of Yorkshire,Counties & UAs (from Apr 2023),Female,All ages,,,2009,82.666,82.06026,83.27173,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000012,North East Lincolnshire,Counties & UAs (from Apr 2023),Female,All ages,,,2009,81.33385,80.46273,82.20497,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000013,North Lincolnshire,Counties & UAs (from Apr 2023),Female,All ages,,,2009,81.3392,80.48343,82.19497,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000014,York,Counties & UAs (from Apr 2023),Female,All ages,,,2009,83.13006,82.27591,83.9842,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000015,Derby,Counties & UAs (from Apr 2023),Female,All ages,,,2009,81.21366,80.40088,82.02645,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000016,Leicester,Counties & UAs (from Apr 2023),Female,All ages,,,2009,80.2404,79.49971,80.98109,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000017,Rutland,Counties & UAs (from Apr 2023),Female,All ages,,,2009,82.64814,80.1942,85.10207,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000018,Nottingham,Counties & UAs (from Apr 2023),Female,All ages,,,2009,81.12001,80.36673,81.87329,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000019,Herefordshire,Counties & UAs (from Apr 2023),Female,All ages,,,2009,83.3536,82.57121,84.13599,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000020,Telford and Wrekin,Counties & UAs (from Apr 2023),Female,All ages,,,2009,82.11699,81.24045,82.99354,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000021,Stoke-on-Trent,Counties & UAs (from Apr 2023),Female,All ages,,,2009,80.09179,79.37092,80.81265,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000022,Bath and North East Somerset,Counties & UAs (from Apr 2023),Female,All ages,,,2009,83.98158,83.18484,84.77832,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000023,Bristol,Counties & UAs (from Apr 2023),Female,All ages,,,2009,82.21984,81.64506,82.79462,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000024,North Somerset,Counties & UAs (from Apr 2023),Female,All ages,,,2009,84.09433,83.37918,84.80949,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000025,South Gloucestershire,Counties & UAs (from Apr 2023),Female,All ages,,,2009,84.18195,83.48346,84.88044,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000026,Plymouth,Counties & UAs (from Apr 2023),Female,All ages,,,2009,81.81589,81.0891,82.54267,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000027,Torbay,Counties & UAs (from Apr 2023),Female,All ages,,,2009,81.97548,80.91631,83.03466,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000030,Swindon,Counties & UAs (from Apr 2023),Female,All ages,,,2009,82.61837,81.77297,83.46377,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000031,Peterborough,Counties & UAs (from Apr 2023),Female,All ages,,,2009,82.35045,81.47686,83.22405,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000032,Luton,Counties & UAs (from Apr 2023),Female,All ages,,,2009,81.18347,80.28013,82.08682,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000033,Southend-on-Sea,Counties & UAs (from Apr 2023),Female,All ages,,,2009,82.75434,81.97455,83.53413,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000034,Thurrock,Counties & UAs (from Apr 2023),Female,All ages,,,2009,81.52552,80.48376,82.56729,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000035,Medway,Counties & UAs (from Apr 2023),Female,All ages,,,2009,81.88684,81.16458,82.6091,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000036,Bracknell Forest,Counties & UAs (from Apr 2023),Female,All ages,,,2009,83.25855,82.0538,84.46329,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000037,West Berkshire,Counties & UAs (from Apr 2023),Female,All ages,,,2009,83.73958,82.81209,84.66706,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000038,Reading,Counties & UAs (from Apr 2023),Female,All ages,,,2009,83.00747,81.99461,84.02033,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000039,Slough,Counties & UAs (from Apr 2023),Female,All ages,,,2009,82.02573,80.84978,83.20168,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000040,Windsor and Maidenhead,Counties & UAs (from Apr 2023),Female,All ages,,,2009,83.56649,82.69432,84.43865,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000041,Wokingham,Counties & UAs (from Apr 2023),Female,All ages,,,2009,84.25644,83.29237,85.22052,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000042,Milton Keynes,Counties & UAs (from Apr 2023),Female,All ages,,,2009,82.39259,81.61107,83.17411,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000043,Brighton and Hove,Counties & UAs (from Apr 2023),Female,All ages,,,2009,81.78961,81.00025,82.57898,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000044,Portsmouth,Counties & UAs (from Apr 2023),Female,All ages,,,2009,82.50754,81.64723,83.36785,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000045,Southampton,Counties & UAs (from Apr 2023),Female,All ages,,,2009,82.57933,81.68897,83.4697,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000046,Isle of Wight,Counties & UAs (from Apr 2023),Female,All ages,,,2009,83.57722,82.66249,84.49195,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000047,County Durham,Counties & UAs (from Apr 2023),Female,All ages,,,2009,81.04729,80.57755,81.51702,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000049,Cheshire East,Counties & UAs (from Apr 2023),Female,All ages,,,2009,82.81424,82.26675,83.36172,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000050,Cheshire West and Chester,Counties & UAs (from Apr 2023),Female,All ages,,,2009,82.20492,81.55892,82.85093,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000051,Shropshire,Counties & UAs (from Apr 2023),Female,All ages,,,2009,82.70499,82.0123,83.39769,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000052,Cornwall,Counties & UAs (from Apr 2023),Female,All ages,,,2009,82.61048,82.11813,83.10283,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000054,Wiltshire,Counties & UAs (from Apr 2023),Female,All ages,,,2009,83.2922,82.76765,83.81675,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000055,Bedford,Counties & UAs (from Apr 2023),Female,All ages,,,2009,82.86387,81.94497,83.78277,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000056,Central Bedfordshire,Counties & UAs (from Apr 2023),Female,All ages,,,2009,82.42502,81.70727,83.14278,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000057,Northumberland,Counties & UAs (from Apr 2023),Female,All ages,,,2009,81.87606,81.24946,82.50267,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000058,"Bournemouth, Christchurch and Poole",Counties & UAs (from Apr 2023),Female,All ages,,,2009,83.91869,83.38231,84.45508,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000059,Dorset,Counties & UAs (from Apr 2023),Female,All ages,,,2009,84.17417,83.5859,84.76243,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000060,Buckinghamshire UA,Counties & UAs (from Apr 2023),Female,All ages,,,2009,84.04138,83.52798,84.55478,,,,,,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000061,North Northamptonshire,Counties & UAs (from Apr 2023),Female,All ages,,,2009,81.77541,81.12186,82.42896,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000062,West Northamptonshire,Counties & UAs (from Apr 2023),Female,All ages,,,2009,82.2793,81.65878,82.89983,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000065,North Yorkshire UA,Counties & UAs (from Apr 2023),Female,All ages,,,2009,83.29576,82.83615,83.75538,,,,,Value for North Yorkshire Cty applied to North Yorkshire UA,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E06000066,Somerset UA,Counties & UAs (from Apr 2023),Female,All ages,,,2009,83.31749,82.83818,83.79679,,,,,Value for Somerset Cty applied to Somerset UA,,Better,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E08000001,Bolton,Counties & UAs (from Apr 2023),Female,All ages,,,2009,80.39587,79.6876,81.10414,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E08000002,Bury,Counties & UAs (from Apr 2023),Female,All ages,,,2009,80.84845,80.03344,81.66346,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E08000003,Manchester,Counties & UAs (from Apr 2023),Female,All ages,,,2009,79.05364,78.44468,79.6626,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E08000004,Oldham,Counties & UAs (from Apr 2023),Female,All ages,,,2009,80.26226,79.50417,81.02035,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E08000005,Rochdale,Counties & UAs (from Apr 2023),Female,All ages,,,2009,81.15645,80.38773,81.92518,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E08000006,Salford,Counties & UAs (from Apr 2023),Female,All ages,,,2009,80.01544,79.25969,80.77118,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E08000007,Stockport,Counties & UAs (from Apr 2023),Female,All ages,,,2009,82.2847,81.58183,82.98756,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E08000008,Tameside,Counties & UAs (from Apr 2023),Female,All ages,,,2009,79.97312,79.2326,80.71363,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E08000009,Trafford,Counties & UAs (from Apr 2023),Female,All ages,,,2009,83.18145,82.42397,83.93893,,,,,,,Similar,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E08000010,Wigan,Counties & UAs (from Apr 2023),Female,All ages,,,2009,80.89921,80.26819,81.53023,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E08000011,Knowsley,Counties & UAs (from Apr 2023),Female,All ages,,,2009,80.40564,79.45168,81.3596,,,,,,,Worse,Not compared,20090000,,,1y
90366,Life expectancy at birth,E92000001,England,E08000012,Liverpool,Counties & UAs (from Apr 2023),Female,All ages,,,2009,80.1441,79.60076,80.68745,,,,,,,Worse,Not compared,20090000,,,1y
